alert_id,account_id,alert_type,risk_level,description,metric_value,threshold_value,baseline_value,time_period,timestamp
VEL-011977,RNG824025,HIGH_DAILY_AMOUNT,medium,"High daily amount: $98,934.27 (threshold: $50,000.00)",98934.27,50000.0,85602.79655172414,daily,2024-12-21
VEL-011978,RNG824025,HIGH_DAILY_AMOUNT,high,"High daily amount: $145,776.98 (threshold: $50,000.00)",145776.98,50000.0,85602.79655172414,daily,2024-12-23
VEL-011979,RNG824025,HIGH_DAILY_AMOUNT,medium,"High daily amount: $88,310.54 (threshold: $50,000.00)",88310.54,50000.0,85602.79655172414,daily,2024-12-27
VEL-011980,HRK943170,HIGH_DAILY_AMOUNT,critical,"High daily amount: $216,845.30 (threshold: $50,000.00)",216845.3,50000.0,24173.01842105263,daily,2024-01-05
VEL-011981,HRK943170,HIGH_DAILY_AMOUNT,medium,"High daily amount: $90,292.04 (threshold: $50,000.00)",90292.04,50000.0,24173.01842105263,daily,2024-06-06
VEL-011982,HRK943170,HIGH_DAILY_AMOUNT,medium,"High daily amount: $95,470.03 (threshold: $50,000.00)",95470.03,50000.0,24173.01842105263,daily,2024-07-28
VEL-011983,HRK943170,HIGH_DAILY_AMOUNT,critical,"High daily amount: $268,745.54 (threshold: $50,000.00)",268745.54000000004,50000.0,24173.01842105263,daily,2024-11-02
VEL-011984,HRK943170,HIGH_DAILY_AMOUNT,high,"High daily amount: $108,747.68 (threshold: $50,000.00)",108747.68,50000.0,24173.01842105263,daily,2024-12-30
VEL-011985,NRM933980,HIGH_DAILY_AMOUNT,critical,"High daily amount: $154,561.82 (threshold: $50,000.00)",154561.81999999998,50000.0,28186.612424242427,daily,2024-01-30
VEL-011986,NRM933980,HIGH_DAILY_AMOUNT,high,"High daily amount: $101,372.01 (threshold: $50,000.00)",101372.01000000001,50000.0,28186.612424242427,daily,2024-06-28
VEL-011987,NRM933980,HIGH_DAILY_AMOUNT,high,"High daily amount: $109,897.80 (threshold: $50,000.00)",109897.8,50000.0,28186.612424242427,daily,2024-08-31
VEL-011988,NRM933980,HIGH_DAILY_AMOUNT,high,"High daily amount: $146,728.77 (threshold: $50,000.00)",146728.77000000002,50000.0,28186.612424242427,daily,2024-11-13
VEL-011989,NRM933980,HIGH_DAILY_AMOUNT,medium,"High daily amount: $70,685.24 (threshold: $50,000.00)",70685.24,50000.0,28186.612424242427,daily,2024-12-02
VEL-011990,NRM933980,HIGH_DAILY_AMOUNT,critical,"High daily amount: $169,094.34 (threshold: $50,000.00)",169094.34,50000.0,28186.612424242427,daily,2024-12-16
VEL-011991,HRK821024,HIGH_DAILY_AMOUNT,medium,"High daily amount: $71,976.73 (threshold: $50,000.00)",71976.73,50000.0,12978.147222222224,daily,2024-02-29
VEL-011992,HRK821024,HIGH_DAILY_AMOUNT,medium,"High daily amount: $56,810.28 (threshold: $50,000.00)",56810.28,50000.0,12978.147222222224,daily,2024-06-30
VEL-011993,HRK821024,HIGH_DAILY_AMOUNT,medium,"High daily amount: $54,638.67 (threshold: $50,000.00)",54638.67,50000.0,12978.147222222224,daily,2024-07-01
VEL-011994,HRK821024,HIGH_DAILY_AMOUNT,medium,"High daily amount: $55,996.21 (threshold: $50,000.00)",55996.21,50000.0,12978.147222222224,daily,2024-10-09
VEL-011995,HRK821024,HIGH_DAILY_AMOUNT,high,"High daily amount: $106,594.23 (threshold: $50,000.00)",106594.23,50000.0,12978.147222222224,daily,2024-11-13
VEL-011996,HRK821024,HIGH_DAILY_AMOUNT,critical,"High daily amount: $159,612.73 (threshold: $50,000.00)",159612.72999999998,50000.0,12978.147222222224,daily,2024-12-19
VEL-011997,NRM994343,HIGH_DAILY_AMOUNT,high,"High daily amount: $134,509.10 (threshold: $50,000.00)",134509.1,50000.0,38163.06717948718,daily,2024-01-14
VEL-011998,NRM994343,HIGH_DAILY_AMOUNT,medium,"High daily amount: $65,793.97 (threshold: $50,000.00)",65793.97,50000.0,38163.06717948718,daily,2024-04-07
VEL-011999,NRM994343,HIGH_DAILY_AMOUNT,critical,"High daily amount: $321,521.09 (threshold: $50,000.00)",321521.09,50000.0,38163.06717948718,daily,2024-05-01
VEL-012000,NRM994343,HIGH_DAILY_AMOUNT,high,"High daily amount: $110,773.46 (threshold: $50,000.00)",110773.46,50000.0,38163.06717948718,daily,2024-06-26
VEL-012001,NRM994343,HIGH_DAILY_AMOUNT,high,"High daily amount: $119,923.32 (threshold: $50,000.00)",119923.32,50000.0,38163.06717948718,daily,2024-08-01
VEL-012002,NRM994343,HIGH_DAILY_AMOUNT,medium,"High daily amount: $75,201.82 (threshold: $50,000.00)",75201.82,50000.0,38163.06717948718,daily,2024-08-22
VEL-012003,NRM994343,HIGH_DAILY_AMOUNT,critical,"High daily amount: $243,660.38 (threshold: $50,000.00)",243660.38,50000.0,38163.06717948718,daily,2024-09-29
VEL-012004,NRM994343,HIGH_DAILY_AMOUNT,high,"High daily amount: $108,536.39 (threshold: $50,000.00)",108536.39,50000.0,38163.06717948718,daily,2024-10-01
VEL-012005,NRM994343,HIGH_DAILY_AMOUNT,high,"High daily amount: $106,275.22 (threshold: $50,000.00)",106275.22,50000.0,38163.06717948718,daily,2024-10-02
VEL-012006,NRM994343,HIGH_DAILY_AMOUNT,high,"High daily amount: $114,773.93 (threshold: $50,000.00)",114773.93,50000.0,38163.06717948718,daily,2024-11-14
VEL-012007,NRM287241,HIGH_DAILY_AMOUNT,medium,"High daily amount: $69,076.75 (threshold: $50,000.00)",69076.75,50000.0,40131.8542857143,daily,2024-01-05
VEL-012008,NRM287241,HIGH_DAILY_AMOUNT,medium,"High daily amount: $66,654.12 (threshold: $50,000.00)",66654.12,50000.0,40131.8542857143,daily,2024-01-06
VEL-012009,NRM287241,HIGH_DAILY_AMOUNT,medium,"High daily amount: $83,799.50 (threshold: $50,000.00)",83799.5,50000.0,40131.8542857143,daily,2024-01-07
VEL-012010,NRM287241,HIGH_DAILY_AMOUNT,high,"High daily amount: $147,068.24 (threshold: $50,000.00)",147068.24,50000.0,40131.8542857143,daily,2024-03-10
VEL-012011,NRM287241,HIGH_DAILY_AMOUNT,medium,"High daily amount: $58,187.28 (threshold: $50,000.00)",58187.28,50000.0,40131.8542857143,daily,2024-03-31
VEL-012012,NRM287241,HIGH_DAILY_AMOUNT,medium,"High daily amount: $55,626.00 (threshold: $50,000.00)",55626.0,50000.0,40131.8542857143,daily,2024-04-13
VEL-012013,NRM287241,HIGH_DAILY_AMOUNT,critical,"High daily amount: $301,846.27 (threshold: $50,000.00)",301846.27,50000.0,40131.8542857143,daily,2024-05-30
VEL-012014,NRM287241,HIGH_DAILY_AMOUNT,critical,"High daily amount: $356,099.76 (threshold: $50,000.00)",356099.76,50000.0,40131.8542857143,daily,2024-08-06
VEL-012015,NRM287241,HIGH_DAILY_AMOUNT,medium,"High daily amount: $80,698.64 (threshold: $50,000.00)",80698.64,50000.0,40131.8542857143,daily,2024-09-15
VEL-012016,NRM287241,HIGH_DAILY_AMOUNT,critical,"High daily amount: $320,345.15 (threshold: $50,000.00)",320345.15,50000.0,40131.8542857143,daily,2024-11-01
VEL-012017,NRM768061,HIGH_DAILY_AMOUNT,medium,"High daily amount: $55,730.69 (threshold: $50,000.00)",55730.69,50000.0,10444.433488372097,daily,2024-02-03
VEL-012018,NRM768061,HIGH_DAILY_AMOUNT,high,"High daily amount: $120,728.26 (threshold: $50,000.00)",120728.26,50000.0,10444.433488372097,daily,2024-05-19
VEL-012019,NRM768061,HIGH_DAILY_AMOUNT,medium,"High daily amount: $93,321.04 (threshold: $50,000.00)",93321.04000000001,50000.0,10444.433488372097,daily,2024-12-02
VEL-012020,HRK829308,HIGH_DAILY_AMOUNT,medium,"High daily amount: $93,198.78 (threshold: $50,000.00)",93198.78,50000.0,26344.20772727273,daily,2024-06-23
VEL-012021,HRK829308,HIGH_DAILY_AMOUNT,critical,"High daily amount: $192,979.87 (threshold: $50,000.00)",192979.87,50000.0,26344.20772727273,daily,2024-07-28
VEL-012022,HRK829308,HIGH_DAILY_AMOUNT,critical,"High daily amount: $177,479.90 (threshold: $50,000.00)",177479.9,50000.0,26344.20772727273,daily,2024-11-07
VEL-012023,HRK829308,HIGH_DAILY_AMOUNT,critical,"High daily amount: $271,261.86 (threshold: $50,000.00)",271261.86,50000.0,26344.20772727273,daily,2024-12-14
VEL-012024,HRK829308,HIGH_DAILY_AMOUNT,critical,"High daily amount: $308,072.20 (threshold: $50,000.00)",308072.2,50000.0,26344.20772727273,daily,2024-12-29
VEL-012025,MUL242291,HIGH_DAILY_AMOUNT,critical,"High daily amount: $234,040.02 (threshold: $50,000.00)",234040.02000000002,50000.0,36319.11065217392,daily,2024-02-28
VEL-012026,MUL242291,HIGH_DAILY_AMOUNT,critical,"High daily amount: $208,692.40 (threshold: $50,000.00)",208692.4,50000.0,36319.11065217392,daily,2024-03-16
VEL-012027,MUL242291,HIGH_DAILY_AMOUNT,critical,"High daily amount: $172,687.05 (threshold: $50,000.00)",172687.05,50000.0,36319.11065217392,daily,2024-05-25
VEL-012028,MUL242291,HIGH_DAILY_AMOUNT,critical,"High daily amount: $193,337.90 (threshold: $50,000.00)",193337.9,50000.0,36319.11065217392,daily,2024-10-21
VEL-012029,MUL242291,HIGH_DAILY_AMOUNT,medium,"High daily amount: $79,465.57 (threshold: $50,000.00)",79465.57,50000.0,36319.11065217392,daily,2024-10-25
VEL-012030,MUL242291,HIGH_DAILY_AMOUNT,critical,"High daily amount: $331,549.30 (threshold: $50,000.00)",331549.30000000005,50000.0,36319.11065217392,daily,2024-11-01
VEL-012031,NRM414910,HIGH_DAILY_AMOUNT,critical,"High daily amount: $154,461.23 (threshold: $50,000.00)",154461.23,50000.0,21269.64933333333,daily,2024-04-04
VEL-012032,NRM414910,HIGH_DAILY_AMOUNT,critical,"High daily amount: $194,937.26 (threshold: $50,000.00)",194937.26,50000.0,21269.64933333333,daily,2024-05-12
VEL-012033,NRM414910,HIGH_DAILY_AMOUNT,critical,"High daily amount: $352,292.83 (threshold: $50,000.00)",352292.83,50000.0,21269.64933333333,daily,2024-06-24
VEL-012034,NRM414910,HIGH_DAILY_AMOUNT,medium,"High daily amount: $99,838.14 (threshold: $50,000.00)",99838.14,50000.0,21269.64933333333,daily,2024-08-19
VEL-012035,NRM277934,HIGH_DAILY_AMOUNT,critical,"High daily amount: $215,350.17 (threshold: $50,000.00)",215350.17,50000.0,21755.9775,daily,2024-04-05
VEL-012036,NRM277934,HIGH_DAILY_AMOUNT,critical,"High daily amount: $297,136.64 (threshold: $50,000.00)",297136.64,50000.0,21755.9775,daily,2024-06-21
VEL-012037,NRM277934,HIGH_DAILY_AMOUNT,critical,"High daily amount: $163,831.79 (threshold: $50,000.00)",163831.79,50000.0,21755.9775,daily,2024-09-24
VEL-012038,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $141,470.47 (threshold: $50,000.00)",141470.47,50000.0,84291.11556521738,daily,2024-01-02
VEL-012039,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $113,338.07 (threshold: $50,000.00)",113338.07,50000.0,84291.11556521738,daily,2024-01-06
VEL-012040,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $96,097.31 (threshold: $50,000.00)",96097.31,50000.0,84291.11556521738,daily,2024-01-09
VEL-012041,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $97,847.41 (threshold: $50,000.00)",97847.41,50000.0,84291.11556521738,daily,2024-01-12
VEL-012042,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $111,852.94 (threshold: $50,000.00)",111852.94,50000.0,84291.11556521738,daily,2024-01-16
VEL-012043,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $121,440.08 (threshold: $50,000.00)",121440.08,50000.0,84291.11556521738,daily,2024-01-21
VEL-012044,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $94,060.97 (threshold: $50,000.00)",94060.97,50000.0,84291.11556521738,daily,2024-01-27
VEL-012045,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $59,588.84 (threshold: $50,000.00)",59588.84,50000.0,84291.11556521738,daily,2024-01-28
VEL-012046,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $102,718.14 (threshold: $50,000.00)",102718.14,50000.0,84291.11556521738,daily,2024-01-31
VEL-012047,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $99,570.95 (threshold: $50,000.00)",99570.95,50000.0,84291.11556521738,daily,2024-02-09
VEL-012048,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $106,404.13 (threshold: $50,000.00)",106404.13,50000.0,84291.11556521738,daily,2024-02-16
VEL-012049,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $88,946.70 (threshold: $50,000.00)",88946.7,50000.0,84291.11556521738,daily,2024-02-17
VEL-012050,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $94,898.93 (threshold: $50,000.00)",94898.93,50000.0,84291.11556521738,daily,2024-02-19
VEL-012051,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $82,152.12 (threshold: $50,000.00)",82152.12,50000.0,84291.11556521738,daily,2024-03-05
VEL-012052,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $63,611.02 (threshold: $50,000.00)",63611.02,50000.0,84291.11556521738,daily,2024-03-07
VEL-012053,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $134,920.74 (threshold: $50,000.00)",134920.74,50000.0,84291.11556521738,daily,2024-03-09
VEL-012054,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $70,819.48 (threshold: $50,000.00)",70819.48,50000.0,84291.11556521738,daily,2024-03-13
VEL-012055,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $87,204.06 (threshold: $50,000.00)",87204.06,50000.0,84291.11556521738,daily,2024-03-18
VEL-012056,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $128,021.18 (threshold: $50,000.00)",128021.18,50000.0,84291.11556521738,daily,2024-03-20
VEL-012057,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $56,225.34 (threshold: $50,000.00)",56225.34,50000.0,84291.11556521738,daily,2024-03-21
VEL-012058,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $93,346.98 (threshold: $50,000.00)",93346.98,50000.0,84291.11556521738,daily,2024-03-28
VEL-012059,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $119,542.77 (threshold: $50,000.00)",119542.77,50000.0,84291.11556521738,daily,2024-04-07
VEL-012060,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $112,862.38 (threshold: $50,000.00)",112862.38,50000.0,84291.11556521738,daily,2024-04-08
VEL-012061,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $76,090.96 (threshold: $50,000.00)",76090.96,50000.0,84291.11556521738,daily,2024-04-11
VEL-012062,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $53,931.63 (threshold: $50,000.00)",53931.63,50000.0,84291.11556521738,daily,2024-04-21
VEL-012063,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $62,978.55 (threshold: $50,000.00)",62978.55,50000.0,84291.11556521738,daily,2024-04-22
VEL-012064,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $138,667.77 (threshold: $50,000.00)",138667.77,50000.0,84291.11556521738,daily,2024-05-01
VEL-012065,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $99,900.53 (threshold: $50,000.00)",99900.53,50000.0,84291.11556521738,daily,2024-05-03
VEL-012066,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $147,837.28 (threshold: $50,000.00)",147837.28,50000.0,84291.11556521738,daily,2024-05-07
VEL-012067,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $112,035.39 (threshold: $50,000.00)",112035.39,50000.0,84291.11556521738,daily,2024-05-08
VEL-012068,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $147,370.23 (threshold: $50,000.00)",147370.22999999998,50000.0,84291.11556521738,daily,2024-05-16
VEL-012069,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $128,635.44 (threshold: $50,000.00)",128635.44,50000.0,84291.11556521738,daily,2024-05-19
VEL-012070,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $92,588.89 (threshold: $50,000.00)",92588.89,50000.0,84291.11556521738,daily,2024-05-24
VEL-012071,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $75,833.18 (threshold: $50,000.00)",75833.18,50000.0,84291.11556521738,daily,2024-05-27
VEL-012072,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $90,994.63 (threshold: $50,000.00)",90994.63,50000.0,84291.11556521738,daily,2024-06-08
VEL-012073,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $130,263.68 (threshold: $50,000.00)",130263.68,50000.0,84291.11556521738,daily,2024-06-12
VEL-012074,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $108,843.96 (threshold: $50,000.00)",108843.96,50000.0,84291.11556521738,daily,2024-06-13
VEL-012075,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $144,421.06 (threshold: $50,000.00)",144421.06,50000.0,84291.11556521738,daily,2024-06-15
VEL-012076,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $102,019.43 (threshold: $50,000.00)",102019.43,50000.0,84291.11556521738,daily,2024-06-19
VEL-012077,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $78,939.47 (threshold: $50,000.00)",78939.47,50000.0,84291.11556521738,daily,2024-06-23
VEL-012078,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $70,731.66 (threshold: $50,000.00)",70731.66,50000.0,84291.11556521738,daily,2024-06-26
VEL-012079,RNG824044,HIGH_DAILY_AMOUNT,critical,"High daily amount: $162,650.97 (threshold: $50,000.00)",162650.97,50000.0,84291.11556521738,daily,2024-06-29
VEL-012080,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $64,758.97 (threshold: $50,000.00)",64758.97,50000.0,84291.11556521738,daily,2024-06-30
VEL-012081,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $69,402.69 (threshold: $50,000.00)",69402.69,50000.0,84291.11556521738,daily,2024-07-02
VEL-012082,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $143,537.62 (threshold: $50,000.00)",143537.62,50000.0,84291.11556521738,daily,2024-07-15
VEL-012083,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $143,067.79 (threshold: $50,000.00)",143067.79,50000.0,84291.11556521738,daily,2024-07-19
VEL-012084,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $132,653.32 (threshold: $50,000.00)",132653.32,50000.0,84291.11556521738,daily,2024-07-22
VEL-012085,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $135,808.47 (threshold: $50,000.00)",135808.47,50000.0,84291.11556521738,daily,2024-07-29
VEL-012086,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $95,937.75 (threshold: $50,000.00)",95937.75,50000.0,84291.11556521738,daily,2024-08-06
VEL-012087,RNG824044,HIGH_DAILY_AMOUNT,critical,"High daily amount: $186,032.24 (threshold: $50,000.00)",186032.24,50000.0,84291.11556521738,daily,2024-08-17
VEL-012088,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $65,560.92 (threshold: $50,000.00)",65560.92,50000.0,84291.11556521738,daily,2024-08-19
VEL-012089,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $80,949.85 (threshold: $50,000.00)",80949.84999999999,50000.0,84291.11556521738,daily,2024-08-21
VEL-012090,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $136,684.54 (threshold: $50,000.00)",136684.54,50000.0,84291.11556521738,daily,2024-08-23
VEL-012091,RNG824044,HIGH_DAILY_AMOUNT,critical,"High daily amount: $293,704.86 (threshold: $50,000.00)",293704.86,50000.0,84291.11556521738,daily,2024-08-26
VEL-012092,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $112,131.13 (threshold: $50,000.00)",112131.13,50000.0,84291.11556521738,daily,2024-09-05
VEL-012093,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $56,211.67 (threshold: $50,000.00)",56211.67,50000.0,84291.11556521738,daily,2024-09-15
VEL-012094,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $130,350.42 (threshold: $50,000.00)",130350.42,50000.0,84291.11556521738,daily,2024-09-23
VEL-012095,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $102,599.44 (threshold: $50,000.00)",102599.44,50000.0,84291.11556521738,daily,2024-09-24
VEL-012096,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $115,171.77 (threshold: $50,000.00)",115171.77,50000.0,84291.11556521738,daily,2024-09-26
VEL-012097,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $145,709.99 (threshold: $50,000.00)",145709.99,50000.0,84291.11556521738,daily,2024-10-12
VEL-012098,RNG824044,HIGH_DAILY_AMOUNT,critical,"High daily amount: $228,979.27 (threshold: $50,000.00)",228979.27000000002,50000.0,84291.11556521738,daily,2024-10-13
VEL-012099,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $135,268.06 (threshold: $50,000.00)",135268.06,50000.0,84291.11556521738,daily,2024-10-21
VEL-012100,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $148,722.82 (threshold: $50,000.00)",148722.82,50000.0,84291.11556521738,daily,2024-10-27
VEL-012101,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $63,363.13 (threshold: $50,000.00)",63363.13,50000.0,84291.11556521738,daily,2024-10-29
VEL-012102,RNG824044,HIGH_DAILY_AMOUNT,critical,"High daily amount: $157,974.76 (threshold: $50,000.00)",157974.76,50000.0,84291.11556521738,daily,2024-11-02
VEL-012103,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $84,713.07 (threshold: $50,000.00)",84713.07,50000.0,84291.11556521738,daily,2024-11-04
VEL-012104,RNG824044,HIGH_DAILY_AMOUNT,medium,"High daily amount: $60,999.40 (threshold: $50,000.00)",60999.4,50000.0,84291.11556521738,daily,2024-11-06
VEL-012105,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $124,353.58 (threshold: $50,000.00)",124353.58,50000.0,84291.11556521738,daily,2024-11-10
VEL-012106,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $111,476.61 (threshold: $50,000.00)",111476.61,50000.0,84291.11556521738,daily,2024-11-11
VEL-012107,RNG824044,HIGH_DAILY_AMOUNT,high,"High daily amount: $136,314.37 (threshold: $50,000.00)",136314.37,50000.0,84291.11556521738,daily,2024-11-12
