account_id,overall_score,risk_category,alert_score,volume_score,velocity_score,network_score,behavioral_score,alert_count,total_amount,contributing_factors
NRM272634,29.74,medium,31.0,11.88,21.17,76.56,7.91,7,947703.87,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); HIGH_DAILY_AMOUNT (high)
NRM361941,29.73,medium,30.5,1.12,35.67,73.6,6.6,7,394337.29,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM787277,29.72,medium,33.5,8.4,21.48,76.77,5.03,8,832896.04,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
HRK883826,29.71,medium,29.5,17.96,20.97,72.59,7.11,8,1149507.54,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM330914,29.69,medium,30.5,4.44,20.61,78.75,21.92,6,658340.04,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (high)
NRM410016,29.68,medium,35.0,3.68,26.38,70.79,7.98,8,619001.66,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM707040,29.68,medium,37.5,3.32,22.11,72.4,6.13,8,604065.6,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
HRK519066,29.65,medium,35.0,7.28,21.31,72.37,8.28,8,795725.05,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
MUL587623,29.54,medium,27.0,17.76,22.62,73.65,9.72,7,1138063.98,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
HRK513160,29.54,medium,30.0,6.4,25.81,74.85,13.71,7,763011.13,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
MUL335113,29.54,medium,31.5,5.64,22.97,75.53,14.61,7,712625.48,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM595631,29.53,medium,32.5,3.76,29.34,74.82,3.12,7,622186.82,HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (high); HIGH_DAILY_AMOUNT (critical)
NRM246413,29.48,medium,25.0,9.8,38.55,71.73,2.97,6,880543.52,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); HIGH_DAILY_AMOUNT (high)
HRK384913,29.44,medium,36.0,5.28,21.38,71.58,7.74,7,699544.55,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
HRK943170,29.43,medium,34.5,10.92,20.73,71.3,3.28,9,918574.7,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM176819,29.43,medium,30.0,12.12,21.65,75.17,9.0,6,956785.99,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical)
NRM580547,29.41,medium,35.5,7.04,21.06,70.0,8.67,8,786648.68,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM100599,29.4,medium,24.0,5.0,43.47,70.0,8.05,5,684208.19,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM854377,29.4,medium,36.5,6.84,22.11,71.3,1.42,7,775936.68,MULE_PATTERN (high); HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium)
NRM539898,29.39,medium,33.5,6.44,21.85,75.4,6.98,8,766801.06,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM945687,29.38,medium,36.0,6.52,21.73,71.96,3.33,8,770357.04,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM791798,29.38,medium,33.5,8.16,20.25,74.2,8.41,7,826251.88,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM877236,29.34,medium,32.5,7.36,21.71,77.03,5.98,9,797770.96,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM850800,29.31,medium,34.5,4.52,19.58,76.96,8.68,8,660714.13,HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (high)
NRM799330,29.28,medium,31.0,14.92,21.01,73.46,2.22,9,1036081.53,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (high)
NRM431535,29.25,medium,34.5,2.8,21.61,75.71,9.33,8,567775.84,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
HRK712451,29.13,medium,34.0,9.08,22.28,71.15,2.87,8,858903.6,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (high)
HRK105814,29.13,medium,34.5,10.88,13.84,78.18,3.87,8,918204.49,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM676510,29.07,medium,32.5,21.48,13.6,70.0,1.82,8,1243377.57,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
HRK954596,29.05,medium,35.5,1.16,18.84,75.77,12.59,8,395294.13,HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
MUL904150,28.97,medium,24.0,17.36,22.67,74.71,13.58,5,1126139.58,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical)
NRM677057,28.92,medium,34.5,3.16,20.82,74.77,8.37,8,593121.6,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM765095,28.89,medium,34.0,4.76,22.0,72.07,8.26,8,678425.52,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
NRM712554,28.88,medium,34.5,0.84,20.6,76.77,10.02,8,349418.31,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM361650,28.85,medium,32.5,7.84,21.5,73.0,6.59,7,815397.46,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM579434,28.79,medium,31.5,1.24,29.32,70.65,10.57,6,401955.49,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM491559,28.79,medium,29.0,16.68,22.47,70.0,3.1,7,1107607.17,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); HIGH_DAILY_AMOUNT (high)
NRM808446,28.71,medium,34.5,1.76,16.64,73.16,19.84,7,460242.41,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM448321,28.64,medium,25.5,13.56,21.15,74.69,15.69,6,996501.77,HIGH_DAILY_AMOUNT (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (high)
HRK854213,28.64,medium,32.5,4.6,21.5,73.0,10.92,7,662093.4,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM127824,28.61,medium,34.5,6.24,20.28,72.73,3.23,8,754108.76,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM923267,28.57,medium,32.5,7.64,21.97,72.61,3.77,8,803274.98,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM864544,28.5,medium,34.0,2.76,21.14,75.4,5.12,7,567032.85,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM238739,28.48,medium,27.5,15.4,21.99,75.0,1.24,6,1055016.81,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM839945,28.42,medium,36.0,17.64,6.9,71.36,2.08,9,1137442.81,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (high)
NRM552248,28.4,medium,33.5,3.36,20.32,75.77,5.75,7,605034.58,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM680828,28.39,medium,35.0,5.16,17.79,72.31,7.06,7,691685.25,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM346277,28.39,medium,36.0,0.72,18.82,70.71,12.72,8,337916.84,ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (high)
NRM830429,28.3,medium,26.5,14.64,21.54,75.36,4.87,8,1031743.18,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM407419,28.29,medium,27.5,0.12,21.15,74.74,32.02,7,191728.77,STATISTICAL_OUTLIER (medium); LOCAL_OUTLIER_FACTOR (low); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM308496,28.27,medium,30.5,7.56,21.37,75.77,4.47,6,801726.79,MULE_PATTERN (high); HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium)
NRM299122,28.26,medium,29.5,10.4,22.24,74.62,2.17,6,901542.89,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM333238,28.24,medium,24.0,20.52,22.03,74.04,2.24,6,1221652.35,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (high)
NRM871476,28.21,medium,21.5,1.84,38.77,76.35,11.13,6,480366.07,HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
HRK324345,28.2,medium,27.0,1.2,21.66,78.64,23.86,6,401919.63,HIGH_DAILY_AMOUNT (critical); LOCAL_OUTLIER_FACTOR (low); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM665427,28.19,medium,33.5,1.88,21.65,72.37,9.04,7,483419.18,ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); HIGH_DAILY_AMOUNT (high)
MUL691807,28.18,medium,28.0,10.24,21.9,73.09,9.93,6,894642.66,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium)
NRM809570,28.14,medium,34.0,3.52,20.29,73.12,5.12,7,608567.24,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (high)
NRM801474,28.01,medium,31.0,8.72,19.45,73.41,5.15,7,845846.44,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); HIGH_DAILY_AMOUNT (high)
NRM498382,27.99,medium,30.0,6.6,19.69,76.14,8.09,7,773025.62,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM662336,27.95,medium,25.5,8.12,19.91,73.0,24.7,8,826213.24,HIGH_DAILY_AMOUNT (critical); LOCAL_OUTLIER_FACTOR (low); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM109767,27.94,medium,26.5,5.96,28.44,75.32,4.89,6,741035.96,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM947272,27.86,medium,33.0,2.56,4.3,75.45,36.17,8,550938.23,MULE_PATTERN (medium); LOCAL_OUTLIER_FACTOR (medium); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium)
HRK666390,27.8,medium,32.5,12.44,9.91,74.22,8.27,8,960228.97,HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (high); HIGH_DAILY_AMOUNT (critical)
NRM110139,27.79,medium,28.0,12.68,20.75,72.86,3.78,7,966291.48,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
HRK740967,27.78,medium,30.0,4.72,21.17,75.36,7.96,7,675902.44,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM413921,27.78,medium,32.0,2.36,21.27,74.62,6.62,7,534779.98,ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); HIGH_DAILY_AMOUNT (high)
NRM642717,27.72,medium,26.5,12.52,22.0,75.0,2.95,7,962526.64,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM694731,27.71,medium,21.0,0.52,40.99,70.88,14.24,5,313171.5,MULE_PATTERN (medium); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium)
NRM945742,27.68,medium,29.0,12.24,21.36,70.62,2.2,7,957917.49,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium)
NRM391476,27.64,medium,28.5,7.92,21.26,74.82,6.08,6,816438.73,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM639131,27.63,medium,33.5,2.32,20.23,71.36,6.93,7,532636.44,ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); HIGH_DAILY_AMOUNT (high)
HRK970914,27.56,medium,27.5,2.6,21.31,79.43,12.39,7,551417.58,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM542417,27.5,medium,35.0,9.52,12.15,71.3,2.24,10,875776.58,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM717024,27.48,medium,34.0,17.16,4.57,73.26,2.48,10,1121071.17,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM728038,27.46,medium,31.5,9.0,11.9,78.28,5.19,6,858035.15,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
NRM891952,27.45,medium,32.0,5.68,21.79,70.0,2.53,7,715025.73,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (high)
NRM515011,27.44,medium,28.5,5.6,21.63,74.04,9.18,7,711160.14,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
HRK768636,27.42,medium,30.0,4.32,2.77,74.09,43.87,6,652597.63,HIGH_DAILY_AMOUNT (critical); LOCAL_OUTLIER_FACTOR (critical); ACTIVITY_SPIKE (critical)
NRM835392,27.39,medium,28.5,3.44,21.07,76.52,10.32,8,605410.18,HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM531071,27.36,medium,28.0,4.28,22.35,74.09,11.24,6,650683.87,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium)
NRM428914,27.35,medium,22.0,7.44,32.85,70.65,9.97,5,800295.97,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (high)
MUL773971,27.35,medium,22.5,11.76,22.16,74.35,15.37,6,943755.12,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
MUL706794,27.25,medium,25.5,8.28,22.39,73.18,12.12,6,829923.56,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM166613,27.22,medium,21.5,19.8,20.43,71.67,9.03,5,1198051.51,HIGH_DAILY_AMOUNT (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM133326,27.2,medium,27.5,8.6,23.35,70.6,5.97,7,838624.99,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM656116,27.2,medium,37.0,6.72,8.31,72.31,3.94,8,773800.01,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); HIGH_DAILY_AMOUNT (high)
NRM792094,27.15,medium,30.5,3.56,21.81,71.36,6.99,6,616295.07,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (high)
NRM636265,27.15,medium,29.5,4.0,22.67,72.0,6.87,6,631561.48,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (high)
NRM632323,27.12,medium,30.5,1.52,20.95,73.91,8.64,7,435572.17,HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
HRK329471,27.08,medium,32.5,1.4,19.78,70.68,8.63,7,417629.23,ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); HIGH_DAILY_AMOUNT (high)
NRM557239,27.04,medium,27.0,3.08,22.07,78.71,7.56,7,590755.14,HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM987204,27.02,medium,29.5,7.72,20.3,70.0,5.95,6,809655.28,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM843215,27.02,medium,21.5,20.44,20.64,73.21,2.95,5,1217953.08,HIGH_DAILY_AMOUNT (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (high)
MUL549433,26.98,medium,28.0,16.12,9.62,73.65,9.83,7,1093926.83,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
NRM582662,26.94,medium,21.5,15.16,21.26,74.5,9.57,5,1047792.48,HIGH_DAILY_AMOUNT (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (high)
NRM883300,26.91,medium,25.5,7.8,21.57,76.96,5.62,5,813345.53,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
NRM571029,26.88,medium,24.5,13.44,21.23,73.75,3.08,7,990522.29,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
HRK973349,26.85,medium,29.0,6.48,20.05,72.31,5.47,6,770072.73,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM221035,26.82,medium,24.0,10.2,21.68,72.73,11.38,6,894256.22,HIGH_DAILY_AMOUNT (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM285652,26.66,medium,26.0,9.2,21.76,73.12,4.03,8,862889.48,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
NRM738551,26.58,medium,25.0,11.48,19.13,70.0,12.09,6,933531.41,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); HIGH_DAILY_AMOUNT (high)
HRK879779,26.57,medium,25.5,12.0,21.07,71.88,2.51,6,954744.79,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM800305,26.56,medium,23.75,0.24,13.81,82.32,30.91,7,241731.54,STATISTICAL_OUTLIER (low); LOCAL_OUTLIER_FACTOR (low); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
HRK859359,26.49,medium,26.5,1.28,21.04,75.0,15.02,5,405869.18,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (high)
NRM573417,26.49,medium,22.5,2.04,21.25,79.31,20.63,5,500762.85,HIGH_DAILY_AMOUNT (critical); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
HRK991014,26.36,medium,27.25,1.32,16.02,72.25,25.12,7,406051.94,STATISTICAL_OUTLIER (low); HIGH_DAILY_AMOUNT (critical); LOCAL_OUTLIER_FACTOR (low); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM707314,26.31,medium,25.0,2.48,21.77,76.92,11.71,5,545785.0,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); ACTIVITY_SPIKE (high)
NRM274389,26.31,medium,29.0,1.04,21.06,70.79,11.2,8,388033.73,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (high); ACTIVITY_SPIKE (critical); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM769987,26.3,medium,28.0,0.28,14.47,74.74,23.44,7,242714.66,LOCAL_OUTLIER_FACTOR (low); ACTIVITY_SPIKE (medium); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM665579,26.22,medium,23.5,7.12,25.27,73.57,4.83,7,790858.53,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium); ACTIVITY_SPIKE (high)
NRM225710,26.18,medium,28.0,5.4,21.25,72.22,2.22,8,701075.13,MULE_PATTERN (medium); HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (medium)
MUL735324,26.12,medium,16.0,13.28,26.64,76.25,11.02,4,982181.85,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); ACTIVITY_SPIKE (medium); HIGH_DAILY_AMOUNT (high)
NRM217308,26.12,medium,25.5,6.8,21.51,73.0,5.82,6,775906.64,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM103402,26.05,medium,23.5,10.36,19.07,71.76,11.71,6,901371.59,HIGH_DAILY_AMOUNT (critical); MULE_PATTERN (high); HIGH_DAILY_AMOUNT (medium)
NRM804318,26.05,medium,27.5,2.88,21.25,74.04,4.98,5,572597.36,HIGH_DAILY_AMOUNT (critical); ACTIVITY_SPIKE (critical); MULE_PATTERN (high)
